metro_area,iso_3166_2_code,census_fips_code,date,RS_first2,areatype,perc_change
NA,DE-BB,NA,2020-04-09,12,transit_stations_percent_change_from_baseline,-38
NA,DE-BB,NA,2020-04-09,12,workplaces_percent_change_from_baseline,-42
NA,DE-BB,NA,2020-04-09,12,residential_percent_change_from_baseline,12
NA,DE-BB,NA,2020-04-10,12,retail_and_recreation_percent_change_from_baseline,-80
NA,DE-BB,NA,2020-04-10,12,grocery_and_pharmacy_percent_change_from_baseline,-92
NA,DE-BB,NA,2020-04-10,12,parks_percent_change_from_baseline,64
NA,DE-BB,NA,2020-04-10,12,transit_stations_percent_change_from_baseline,-63
NA,DE-BB,NA,2020-04-10,12,workplaces_percent_change_from_baseline,-83
NA,DE-BB,NA,2020-04-10,12,residential_percent_change_from_baseline,28
NA,DE-BB,NA,2020-04-11,12,retail_and_recreation_percent_change_from_baseline,-35
NA,DE-BB,NA,2020-04-11,12,grocery_and_pharmacy_percent_change_from_baseline,19
NA,DE-BB,NA,2020-04-11,12,parks_percent_change_from_baseline,69
NA,DE-BB,NA,2020-04-11,12,transit_stations_percent_change_from_baseline,-32
NA,DE-BB,NA,2020-04-11,12,workplaces_percent_change_from_baseline,-18
NA,DE-BB,NA,2020-04-11,12,residential_percent_change_from_baseline,8
NA,DE-BB,NA,2020-04-12,12,retail_and_recreation_percent_change_from_baseline,-45
NA,DE-BB,NA,2020-04-12,12,grocery_and_pharmacy_percent_change_from_baseline,-11
NA,DE-BB,NA,2020-04-12,12,parks_percent_change_from_baseline,116
NA,DE-BB,NA,2020-04-12,12,transit_stations_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-04-12,12,workplaces_percent_change_from_baseline,-10
NA,DE-BB,NA,2020-04-12,12,residential_percent_change_from_baseline,3
NA,DE-BB,NA,2020-04-13,12,retail_and_recreation_percent_change_from_baseline,-83
NA,DE-BB,NA,2020-04-13,12,grocery_and_pharmacy_percent_change_from_baseline,-94
NA,DE-BB,NA,2020-04-13,12,parks_percent_change_from_baseline,5
NA,DE-BB,NA,2020-04-13,12,transit_stations_percent_change_from_baseline,-70
NA,DE-BB,NA,2020-04-13,12,workplaces_percent_change_from_baseline,-86
NA,DE-BB,NA,2020-04-13,12,residential_percent_change_from_baseline,29
NA,DE-BB,NA,2020-04-14,12,retail_and_recreation_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-04-14,12,grocery_and_pharmacy_percent_change_from_baseline,7
NA,DE-BB,NA,2020-04-14,12,parks_percent_change_from_baseline,13
NA,DE-BB,NA,2020-04-14,12,transit_stations_percent_change_from_baseline,-43
NA,DE-BB,NA,2020-04-14,12,workplaces_percent_change_from_baseline,-42
NA,DE-BB,NA,2020-04-14,12,residential_percent_change_from_baseline,14
NA,DE-BB,NA,2020-04-15,12,retail_and_recreation_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-04-15,12,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-BB,NA,2020-04-15,12,parks_percent_change_from_baseline,28
NA,DE-BB,NA,2020-04-15,12,transit_stations_percent_change_from_baseline,-41
NA,DE-BB,NA,2020-04-15,12,workplaces_percent_change_from_baseline,-41
NA,DE-BB,NA,2020-04-15,12,residential_percent_change_from_baseline,14
NA,DE-BB,NA,2020-04-16,12,retail_and_recreation_percent_change_from_baseline,-42
NA,DE-BB,NA,2020-04-16,12,grocery_and_pharmacy_percent_change_from_baseline,9
NA,DE-BB,NA,2020-04-16,12,parks_percent_change_from_baseline,59
NA,DE-BB,NA,2020-04-16,12,transit_stations_percent_change_from_baseline,-36
NA,DE-BB,NA,2020-04-16,12,workplaces_percent_change_from_baseline,-39
NA,DE-BB,NA,2020-04-16,12,residential_percent_change_from_baseline,14
NA,DE-BB,NA,2020-04-17,12,retail_and_recreation_percent_change_from_baseline,-45
NA,DE-BB,NA,2020-04-17,12,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-BB,NA,2020-04-17,12,parks_percent_change_from_baseline,37
NA,DE-BB,NA,2020-04-17,12,transit_stations_percent_change_from_baseline,-39
NA,DE-BB,NA,2020-04-17,12,workplaces_percent_change_from_baseline,-38
NA,DE-BB,NA,2020-04-17,12,residential_percent_change_from_baseline,14
NA,DE-BB,NA,2020-04-18,12,retail_and_recreation_percent_change_from_baseline,-51
NA,DE-BB,NA,2020-04-18,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-04-18,12,parks_percent_change_from_baseline,95
NA,DE-BB,NA,2020-04-18,12,transit_stations_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-04-18,12,workplaces_percent_change_from_baseline,-11
NA,DE-BB,NA,2020-04-18,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-04-19,12,retail_and_recreation_percent_change_from_baseline,-45
NA,DE-BB,NA,2020-04-19,12,grocery_and_pharmacy_percent_change_from_baseline,-7
NA,DE-BB,NA,2020-04-19,12,parks_percent_change_from_baseline,74
NA,DE-BB,NA,2020-04-19,12,transit_stations_percent_change_from_baseline,-30
NA,DE-BB,NA,2020-04-19,12,workplaces_percent_change_from_baseline,-8
NA,DE-BB,NA,2020-04-19,12,residential_percent_change_from_baseline,5
NA,DE-BB,NA,2020-04-20,12,retail_and_recreation_percent_change_from_baseline,-40
NA,DE-BB,NA,2020-04-20,12,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-BB,NA,2020-04-20,12,parks_percent_change_from_baseline,22
NA,DE-BB,NA,2020-04-20,12,transit_stations_percent_change_from_baseline,-37
NA,DE-BB,NA,2020-04-20,12,workplaces_percent_change_from_baseline,-29
NA,DE-BB,NA,2020-04-20,12,residential_percent_change_from_baseline,12
NA,DE-BB,NA,2020-04-21,12,retail_and_recreation_percent_change_from_baseline,-44
NA,DE-BB,NA,2020-04-21,12,grocery_and_pharmacy_percent_change_from_baseline,-4
NA,DE-BB,NA,2020-04-21,12,parks_percent_change_from_baseline,33
NA,DE-BB,NA,2020-04-21,12,transit_stations_percent_change_from_baseline,-36
NA,DE-BB,NA,2020-04-21,12,workplaces_percent_change_from_baseline,-30
NA,DE-BB,NA,2020-04-21,12,residential_percent_change_from_baseline,12
NA,DE-BB,NA,2020-04-22,12,retail_and_recreation_percent_change_from_baseline,-37
NA,DE-BB,NA,2020-04-22,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-04-22,12,parks_percent_change_from_baseline,47
NA,DE-BB,NA,2020-04-22,12,transit_stations_percent_change_from_baseline,-32
NA,DE-BB,NA,2020-04-22,12,workplaces_percent_change_from_baseline,-28
NA,DE-BB,NA,2020-04-22,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-04-23,12,retail_and_recreation_percent_change_from_baseline,-37
NA,DE-BB,NA,2020-04-23,12,grocery_and_pharmacy_percent_change_from_baseline,3
NA,DE-BB,NA,2020-04-23,12,parks_percent_change_from_baseline,58
NA,DE-BB,NA,2020-04-23,12,transit_stations_percent_change_from_baseline,-32
NA,DE-BB,NA,2020-04-23,12,workplaces_percent_change_from_baseline,-29
NA,DE-BB,NA,2020-04-23,12,residential_percent_change_from_baseline,11
NA,DE-BB,NA,2020-04-24,12,retail_and_recreation_percent_change_from_baseline,-41
NA,DE-BB,NA,2020-04-24,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-04-24,12,parks_percent_change_from_baseline,40
NA,DE-BB,NA,2020-04-24,12,transit_stations_percent_change_from_baseline,-35
NA,DE-BB,NA,2020-04-24,12,workplaces_percent_change_from_baseline,-28
NA,DE-BB,NA,2020-04-24,12,residential_percent_change_from_baseline,11
NA,DE-BB,NA,2020-04-25,12,retail_and_recreation_percent_change_from_baseline,-46
NA,DE-BB,NA,2020-04-25,12,grocery_and_pharmacy_percent_change_from_baseline,5
NA,DE-BB,NA,2020-04-25,12,parks_percent_change_from_baseline,62
NA,DE-BB,NA,2020-04-25,12,transit_stations_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-04-25,12,workplaces_percent_change_from_baseline,-9
NA,DE-BB,NA,2020-04-25,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-04-26,12,retail_and_recreation_percent_change_from_baseline,-38
NA,DE-BB,NA,2020-04-26,12,grocery_and_pharmacy_percent_change_from_baseline,6
NA,DE-BB,NA,2020-04-26,12,parks_percent_change_from_baseline,93
NA,DE-BB,NA,2020-04-26,12,transit_stations_percent_change_from_baseline,-25
NA,DE-BB,NA,2020-04-26,12,workplaces_percent_change_from_baseline,-4
NA,DE-BB,NA,2020-04-26,12,residential_percent_change_from_baseline,4
NA,DE-BB,NA,2020-04-27,12,retail_and_recreation_percent_change_from_baseline,-36
NA,DE-BB,NA,2020-04-27,12,grocery_and_pharmacy_percent_change_from_baseline,-9
NA,DE-BB,NA,2020-04-27,12,parks_percent_change_from_baseline,48
NA,DE-BB,NA,2020-04-27,12,transit_stations_percent_change_from_baseline,-32
NA,DE-BB,NA,2020-04-27,12,workplaces_percent_change_from_baseline,-25
NA,DE-BB,NA,2020-04-27,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-04-28,12,retail_and_recreation_percent_change_from_baseline,-38
NA,DE-BB,NA,2020-04-28,12,grocery_and_pharmacy_percent_change_from_baseline,-6
NA,DE-BB,NA,2020-04-28,12,parks_percent_change_from_baseline,51
NA,DE-BB,NA,2020-04-28,12,transit_stations_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-04-28,12,workplaces_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-04-28,12,residential_percent_change_from_baseline,9
NA,DE-BB,NA,2020-04-29,12,retail_and_recreation_percent_change_from_baseline,-37
NA,DE-BB,NA,2020-04-29,12,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-BB,NA,2020-04-29,12,parks_percent_change_from_baseline,17
NA,DE-BB,NA,2020-04-29,12,transit_stations_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-04-29,12,workplaces_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-04-29,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-04-30,12,retail_and_recreation_percent_change_from_baseline,-17
NA,DE-BB,NA,2020-04-30,12,grocery_and_pharmacy_percent_change_from_baseline,30
NA,DE-BB,NA,2020-04-30,12,parks_percent_change_from_baseline,22
NA,DE-BB,NA,2020-04-30,12,transit_stations_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-04-30,12,workplaces_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-04-30,12,residential_percent_change_from_baseline,8
NA,DE-BB,NA,2020-05-01,12,retail_and_recreation_percent_change_from_baseline,-79
NA,DE-BB,NA,2020-05-01,12,grocery_and_pharmacy_percent_change_from_baseline,-92
NA,DE-BB,NA,2020-05-01,12,parks_percent_change_from_baseline,62
NA,DE-BB,NA,2020-05-01,12,transit_stations_percent_change_from_baseline,-58
NA,DE-BB,NA,2020-05-01,12,workplaces_percent_change_from_baseline,-80
NA,DE-BB,NA,2020-05-01,12,residential_percent_change_from_baseline,26
NA,DE-BB,NA,2020-05-02,12,retail_and_recreation_percent_change_from_baseline,-28
NA,DE-BB,NA,2020-05-02,12,grocery_and_pharmacy_percent_change_from_baseline,20
NA,DE-BB,NA,2020-05-02,12,parks_percent_change_from_baseline,25
NA,DE-BB,NA,2020-05-02,12,transit_stations_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-05-02,12,workplaces_percent_change_from_baseline,-9
NA,DE-BB,NA,2020-05-02,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-03,12,retail_and_recreation_percent_change_from_baseline,-48
NA,DE-BB,NA,2020-05-03,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-05-03,12,parks_percent_change_from_baseline,48
NA,DE-BB,NA,2020-05-03,12,transit_stations_percent_change_from_baseline,-29
NA,DE-BB,NA,2020-05-03,12,workplaces_percent_change_from_baseline,-6
NA,DE-BB,NA,2020-05-03,12,residential_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-04,12,retail_and_recreation_percent_change_from_baseline,-25
NA,DE-BB,NA,2020-05-04,12,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-04,12,parks_percent_change_from_baseline,-13
NA,DE-BB,NA,2020-05-04,12,transit_stations_percent_change_from_baseline,-33
NA,DE-BB,NA,2020-05-04,12,workplaces_percent_change_from_baseline,-23
NA,DE-BB,NA,2020-05-04,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-05-05,12,retail_and_recreation_percent_change_from_baseline,-30
NA,DE-BB,NA,2020-05-05,12,grocery_and_pharmacy_percent_change_from_baseline,-3
NA,DE-BB,NA,2020-05-05,12,parks_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-05,12,transit_stations_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-05-05,12,workplaces_percent_change_from_baseline,-23
NA,DE-BB,NA,2020-05-05,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-05-06,12,retail_and_recreation_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-05-06,12,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-06,12,parks_percent_change_from_baseline,31
NA,DE-BB,NA,2020-05-06,12,transit_stations_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-06,12,workplaces_percent_change_from_baseline,-20
NA,DE-BB,NA,2020-05-06,12,residential_percent_change_from_baseline,8
NA,DE-BB,NA,2020-05-07,12,retail_and_recreation_percent_change_from_baseline,-21
NA,DE-BB,NA,2020-05-07,12,grocery_and_pharmacy_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-07,12,parks_percent_change_from_baseline,33
NA,DE-BB,NA,2020-05-07,12,transit_stations_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-05-07,12,workplaces_percent_change_from_baseline,-21
NA,DE-BB,NA,2020-05-07,12,residential_percent_change_from_baseline,8
NA,DE-BB,NA,2020-05-08,12,retail_and_recreation_percent_change_from_baseline,-15
NA,DE-BB,NA,2020-05-08,12,grocery_and_pharmacy_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-08,12,parks_percent_change_from_baseline,100
NA,DE-BB,NA,2020-05-08,12,transit_stations_percent_change_from_baseline,-22
NA,DE-BB,NA,2020-05-08,12,workplaces_percent_change_from_baseline,-32
NA,DE-BB,NA,2020-05-08,12,residential_percent_change_from_baseline,11
NA,DE-BB,NA,2020-05-09,12,retail_and_recreation_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-05-09,12,grocery_and_pharmacy_percent_change_from_baseline,8
NA,DE-BB,NA,2020-05-09,12,parks_percent_change_from_baseline,153
NA,DE-BB,NA,2020-05-09,12,transit_stations_percent_change_from_baseline,-6
NA,DE-BB,NA,2020-05-09,12,workplaces_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-09,12,residential_percent_change_from_baseline,3
NA,DE-BB,NA,2020-05-10,12,retail_and_recreation_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-05-10,12,grocery_and_pharmacy_percent_change_from_baseline,30
NA,DE-BB,NA,2020-05-10,12,parks_percent_change_from_baseline,71
NA,DE-BB,NA,2020-05-10,12,transit_stations_percent_change_from_baseline,-12
NA,DE-BB,NA,2020-05-10,12,workplaces_percent_change_from_baseline,12
NA,DE-BB,NA,2020-05-10,12,residential_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-11,12,retail_and_recreation_percent_change_from_baseline,-29
NA,DE-BB,NA,2020-05-11,12,grocery_and_pharmacy_percent_change_from_baseline,-6
NA,DE-BB,NA,2020-05-11,12,parks_percent_change_from_baseline,-30
NA,DE-BB,NA,2020-05-11,12,transit_stations_percent_change_from_baseline,-36
NA,DE-BB,NA,2020-05-11,12,workplaces_percent_change_from_baseline,-22
NA,DE-BB,NA,2020-05-11,12,residential_percent_change_from_baseline,10
NA,DE-BB,NA,2020-05-12,12,retail_and_recreation_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-12,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-05-12,12,parks_percent_change_from_baseline,3
NA,DE-BB,NA,2020-05-12,12,transit_stations_percent_change_from_baseline,-27
NA,DE-BB,NA,2020-05-12,12,workplaces_percent_change_from_baseline,-20
NA,DE-BB,NA,2020-05-12,12,residential_percent_change_from_baseline,9
NA,DE-BB,NA,2020-05-13,12,retail_and_recreation_percent_change_from_baseline,-22
NA,DE-BB,NA,2020-05-13,12,grocery_and_pharmacy_percent_change_from_baseline,0
NA,DE-BB,NA,2020-05-13,12,parks_percent_change_from_baseline,20
NA,DE-BB,NA,2020-05-13,12,transit_stations_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-13,12,workplaces_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-13,12,residential_percent_change_from_baseline,8
NA,DE-BB,NA,2020-05-14,12,retail_and_recreation_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-14,12,grocery_and_pharmacy_percent_change_from_baseline,3
NA,DE-BB,NA,2020-05-14,12,parks_percent_change_from_baseline,28
NA,DE-BB,NA,2020-05-14,12,transit_stations_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-14,12,workplaces_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-14,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-15,12,retail_and_recreation_percent_change_from_baseline,-17
NA,DE-BB,NA,2020-05-15,12,grocery_and_pharmacy_percent_change_from_baseline,2
NA,DE-BB,NA,2020-05-15,12,parks_percent_change_from_baseline,46
NA,DE-BB,NA,2020-05-15,12,transit_stations_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-15,12,workplaces_percent_change_from_baseline,-17
NA,DE-BB,NA,2020-05-15,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-16,12,retail_and_recreation_percent_change_from_baseline,-20
NA,DE-BB,NA,2020-05-16,12,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-16,12,parks_percent_change_from_baseline,97
NA,DE-BB,NA,2020-05-16,12,transit_stations_percent_change_from_baseline,-14
NA,DE-BB,NA,2020-05-16,12,workplaces_percent_change_from_baseline,6
NA,DE-BB,NA,2020-05-16,12,residential_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-17,12,retail_and_recreation_percent_change_from_baseline,-15
NA,DE-BB,NA,2020-05-17,12,grocery_and_pharmacy_percent_change_from_baseline,22
NA,DE-BB,NA,2020-05-17,12,parks_percent_change_from_baseline,107
NA,DE-BB,NA,2020-05-17,12,transit_stations_percent_change_from_baseline,-13
NA,DE-BB,NA,2020-05-17,12,workplaces_percent_change_from_baseline,14
NA,DE-BB,NA,2020-05-17,12,residential_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-18,12,retail_and_recreation_percent_change_from_baseline,-7
NA,DE-BB,NA,2020-05-18,12,grocery_and_pharmacy_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-18,12,parks_percent_change_from_baseline,38
NA,DE-BB,NA,2020-05-18,12,transit_stations_percent_change_from_baseline,-24
NA,DE-BB,NA,2020-05-18,12,workplaces_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-18,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-19,12,retail_and_recreation_percent_change_from_baseline,-8
NA,DE-BB,NA,2020-05-19,12,grocery_and_pharmacy_percent_change_from_baseline,10
NA,DE-BB,NA,2020-05-19,12,parks_percent_change_from_baseline,44
NA,DE-BB,NA,2020-05-19,12,transit_stations_percent_change_from_baseline,-21
NA,DE-BB,NA,2020-05-19,12,workplaces_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-19,12,residential_percent_change_from_baseline,7
NA,DE-BB,NA,2020-05-20,12,retail_and_recreation_percent_change_from_baseline,9
NA,DE-BB,NA,2020-05-20,12,grocery_and_pharmacy_percent_change_from_baseline,49
NA,DE-BB,NA,2020-05-20,12,parks_percent_change_from_baseline,114
NA,DE-BB,NA,2020-05-20,12,transit_stations_percent_change_from_baseline,-9
NA,DE-BB,NA,2020-05-20,12,workplaces_percent_change_from_baseline,-19
NA,DE-BB,NA,2020-05-20,12,residential_percent_change_from_baseline,2
NA,DE-BB,NA,2020-05-21,12,retail_and_recreation_percent_change_from_baseline,-41
NA,DE-BB,NA,2020-05-21,12,grocery_and_pharmacy_percent_change_from_baseline,-87
NA,DE-BB,NA,2020-05-21,12,parks_percent_change_from_baseline,338
NA,DE-BB,NA,2020-05-21,12,transit_stations_percent_change_from_baseline,-25
NA,DE-BB,NA,2020-05-21,12,workplaces_percent_change_from_baseline,-78
NA,DE-BB,NA,2020-05-21,12,residential_percent_change_from_baseline,16
NA,DE-BB,NA,2020-05-22,12,retail_and_recreation_percent_change_from_baseline,-10
NA,DE-BB,NA,2020-05-22,12,grocery_and_pharmacy_percent_change_from_baseline,3
NA,DE-BB,NA,2020-05-22,12,parks_percent_change_from_baseline,121
NA,DE-BB,NA,2020-05-22,12,transit_stations_percent_change_from_baseline,-31
NA,DE-BB,NA,2020-05-22,12,workplaces_percent_change_from_baseline,-52
NA,DE-BB,NA,2020-05-22,12,residential_percent_change_from_baseline,13
NA,DE-BB,NA,2020-05-23,12,retail_and_recreation_percent_change_from_baseline,-18
NA,DE-BB,NA,2020-05-23,12,grocery_and_pharmacy_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-23,12,parks_percent_change_from_baseline,120
NA,DE-BB,NA,2020-05-23,12,transit_stations_percent_change_from_baseline,-17
NA,DE-BB,NA,2020-05-23,12,workplaces_percent_change_from_baseline,1
NA,DE-BB,NA,2020-05-23,12,residential_percent_change_from_baseline,4
NA,DE-BB,NA,2020-05-24,12,retail_and_recreation_percent_change_from_baseline,-35
NA,DE-BB,NA,2020-05-24,12,grocery_and_pharmacy_percent_change_from_baseline,-2
NA,DE-BB,NA,2020-05-24,12,parks_percent_change_from_baseline,36
NA,DE-BB,NA,2020-05-24,12,transit_stations_percent_change_from_baseline,-26
NA,DE-BB,NA,2020-05-24,12,workplaces_percent_change_from_baseline,3
NA,DE-BB,NA,2020-05-24,12,residential_percent_change_from_baseline,2
NA,DE-BB,NA,2020-05-25,12,retail_and_recreation_percent_change_from_baseline,-9
NA,DE-BB,NA,2020-05-25,12,grocery_and_pharmacy_percent_change_from_baseline,6
NA,DE-BB,NA,2020-05-25,12,parks_percent_change_from_baseline,19
